Postcode,Market Name,Market,PMA,SMA,Si / Do,Gu / Gun,Dong,"Province
Si / Do English","District
Gu / Gun English","Neighbourhood
Dong English","Market size Lv.1
KRW, IMM24","PPI_Household 
 IMM24","Households
CY25 Jun","Population
CY25 Jun"
03930,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangam-dong," 955,716,046 ", 103.9 ,994,1775
03931,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangam-dong," 89,234,651 ", 104.4 ,92,164
03932,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong, -   , 100.0 ,0,0
03933,IKEA Seoul - Goyang,STO522,STO522,,?????,???,??,Seoul,Mapo-gu,Jung-dong," 794,059,069 ", 157.3 ,545,1520
03934,IKEA Seoul - Goyang,STO522,STO522,,?????,???,??,Seoul,Mapo-gu,Jung-dong," 404,789,070 ", 117.5 ,372,747
03935,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 972,528,372 ", 120.4 ,873,1854
03936,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 3,582,318,603 ", 130.3 ,2972,6918
03937,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 213,387,209 ", 63.2 ,365,646
03938,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 2,149,391,162 ", 71.9 ,3229,3920
03939,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 797,938,837 ", 123.6 ,698,1456
03940,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 482,384,418 ", 118.6 ,440,919
03941,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Jung-dong," 973,821,627 ", 159.0 ,662,1878
03942,IKEA Seoul - Goyang,STO522,STO522,,?????,???,??,Seoul,Mapo-gu,Jung-dong," 946,663,255 ", 185.6 ,551,1773
03943,IKEA Seoul - Goyang,STO522,STO522,,?????,???,??,Seoul,Mapo-gu,Jung-dong," 866,481,395 ", 161.1 ,581,1672
03944,IKEA Seoul - Goyang,STO522,STO522,,?????,???,??,Seoul,Mapo-gu,Jung-dong," 552,220,232 ", 157.8 ,378,1073
03945,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 1,276,443,488 ", 168.5 ,819,2402
03946,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 933,730,697 ", 128.2 ,787,1771
03947,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 537,994,418 ", 122.8 ,473,1011
03948,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 920,798,139 ", 119.7 ,831,1786
03949,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 369,871,163 ", 121.5 ,329,698
03950,IKEA Seoul - Goyang,STO522,STO522,,?????,???,??,Seoul,Mapo-gu,Jung-dong," 206,920,930 ", 121.1 ,185,387
03951,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Jung-dong," 1,078,575,348 ", 118.7 ,983,2013
03952,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 682,839,069 ", 154.0 ,479,1301
03953,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 1,440,686,976 ", 86.3 ,1804,3176
03954,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 806,991,627 ", 128.6 ,678,1541
03955,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 1,558,373,255 ", 126.8 ,1329,2972
03956,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 700,944,651 ", 141.9 ,534,1346
03957,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 1,059,176,511 ", 136.6 ,838,2032
03958,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 552,220,232 ", 124.6 ,479,1050
03959,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 1,197,554,883 ", 120.1 ,1078,2276
03960,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 713,877,209 ", 151.6 ,509,1377
03961,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 997,100,232 ", 116.4 ,925,1875
03962,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 244,425,349 ", 116.8 ,226,468
03963,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 235,372,558 ", 112.5 ,226,439
03964,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 1,650,194,418 ", 119.9 ,1487,3179
03965,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 1,207,900,930 ", 120.1 ,1087,2232
03966,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 1,298,428,836 ", 127.7 ,1099,2413
03967,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 230,199,535 ", 126.1 ,197,442
03968,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 470,745,116 ", 122.4 ,416,885
03969,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 995,806,976 ", 135.4 ,795,1922
03970,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 861,308,372 ", 117.6 ,792,1577
03971,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 717,756,976 ", 114.8 ,675,1343
03972,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 525,061,860 ", 118.9 ,477,972
03973,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 982,874,418 ", 122.5 ,867,1801
03974,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 1,440,686,976 ", 110.5 ,1408,2660
03975,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 753,968,139 ", 115.1 ,708,1385
03976,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 275,463,488 ", 138.1 ,216,518
03977,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 457,812,558 ", 104.9 ,471,835
03978,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 703,531,162 ", 114.4 ,665,1286
03979,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 637,575,116 ", 115.5 ,596,1170
03980,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 759,141,162 ", 103.1 ,796,1381
03981,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 234,079,302 ", 98.5 ,257,434
03982,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 446,173,256 ", 87.3 ,552,828
03983,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 429,360,930 ", 88.8 ,522,791
03984,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 838,029,767 ", 109.3 ,829,1560
03985,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Donggyo-dong," 307,794,884 ", 87.3 ,381,562
03986,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 478,504,651 ", 109.2 ,473,875
03987,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 453,932,790 ", 105.1 ,467,830
03988,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 634,988,604 ", 98.8 ,695,1174
03989,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 257,357,907 ", 123.0 ,226,496
03990,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 252,184,884 ", 92.3 ,295,464
03991,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Yeonnam-dong," 588,431,395 ", 100.8 ,631,1083
03992,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Donggyo-dong," 230,199,535 ", 92.0 ,270,409
03993,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Donggyo-dong," 312,967,907 ", 87.7 ,386,583
03994,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Donggyo-dong," 252,184,884 ", 93.8 ,291,444
03995,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Donggyo-dong," 100,873,953 ", 111.1 ,98,168
03996,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 756,554,651 ", 112.1 ,730,1378
03997,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 1,055,296,744 ", 110.2 ,1035,1882
03998,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 597,484,186 ", 109.1 ,591,1097
03999,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seongsan-dong," 536,701,162 ", 118.2 ,491,991
04000,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 153,897,442 ", 127.1 ,131,281
04001,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 210,800,698 ", 106.7 ,214,383
04002,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 911,745,348 ", 96.7 ,1019,1628
04003,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 557,393,255 ", 104.2 ,578,993
04004,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 496,610,232 ", 109.2 ,492,902
04005,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 969,941,860 ", 137.2 ,764,1800
04006,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 823,803,953 ", 116.8 ,762,1525
04007,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 947,956,511 ", 124.5 ,823,1762
04008,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 805,698,372 ", 111.3 ,782,1490
04009,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 741,035,581 ", 104.3 ,768,1406
04010,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 541,874,186 ", 109.7 ,534,1025
04011,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 787,592,790 ", 118.6 ,718,1508
04012,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 483,677,674 ", 96.5 ,542,916
04013,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 669,906,511 ", 103.8 ,698,1251
04014,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 689,305,348 ", 106.1 ,702,1284
04015,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 570,325,814 ", 107.5 ,573,1058
04016,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 681,545,814 ", 141.8 ,520,1298
04017,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 761,727,674 ", 117.9 ,698,1426
04018,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Mangwon-dong," 922,091,395 ", 109.1 ,913,1718
04019,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 1,135,478,604 ", 108.0 ,1136,2118
04020,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 694,478,372 ", 105.1 ,714,1297
04021,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 1,016,499,069 ", 110.0 ,999,1874
04022,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 729,396,279 ", 110.4 ,714,1327
04023,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 275,463,488 ", 107.8 ,277,508
04024,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 932,437,441 ", 117.2 ,860,1689
04025,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 328,486,977 ", 113.2 ,314,610
04026,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 442,293,488 ", 125.5 ,381,869
04027,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 78,888,605 ", 128.4 ,66,174
04028,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 214,680,465 ", 114.8 ,202,418
04029,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 713,877,209 ", 103.1 ,748,1308
04030,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 274,170,232 ", 101.0 ,293,507
04031,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 203,041,163 ", 102.3 ,215,370
04032,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 23,278,605 ", 100.6 ,25,44
04033,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 27,158,372 ", 101.7 ,29,50
04034,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 377,630,697 ", 98.6 ,414,683
04035,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 345,299,302 ", 108.3 ,344,646
04036,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 866,481,395 ", 147.9 ,633,1576
04037,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 75,008,837 ", 86.9 ,93,142
04038,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 65,956,046 ", 84.2 ,85,118
04039,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 111,220,000 ", 89.2 ,135,201
04040,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 65,956,046 ", 82.3 ,87,120
04041,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 62,076,279 ", 84.0 ,80,112
04042,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 96,994,186 ", 88.6 ,118,180
04043,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 247,011,860 ", 87.5 ,305,451
04044,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 905,279,069 ", 83.6 ,1171,1600
04045,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 67,249,302 ", 86.8 ,84,117
04046,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 53,023,488 ", 100.9 ,57,95
04047,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 240,545,581 ", 101.2 ,257,430
04048,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 169,416,512 ", 92.4 ,199,309
04049,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 324,607,209 ", 77.6 ,453,616
04050,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Donggyo-dong," 72,422,326 ", 82.2 ,95,130
04051,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Donggyo-dong," 160,363,721 ", 87.0 ,199,297
04052,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 263,824,186 ", 94.7 ,301,479
04053,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 391,856,511 ", 85.3 ,496,718
04054,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 356,938,604 ", 82.3 ,469,656
04055,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Seogyo-dong," 237,959,070 ", 122.6 ,210,434
04056,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Donggyo-dong," 478,504,651 ", 90.5 ,571,879
04057,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Nogosan-dong," 906,572,325 ", 81.1 ,1207,1647
04058,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Nogosan-dong," 116,393,023 ", 72.2 ,174,210
04059,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 1,017,792,325 ", 86.5 ,1271,1863
04060,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 825,097,209 ", 158.7 ,562,1571
04061,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 333,660,000 ", 86.8 ,415,596
04062,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 362,111,628 ", 149.0 ,263,647
04063,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 347,885,814 ", 150.9 ,249,681
04064,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 1,183,329,069 ", 130.7 ,978,2296
04065,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 1,246,698,604 ", 102.0 ,1321,2346
04066,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangsu-dong," 18,105,581 ", 78.2 ,25,39
04067,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangsu-dong," 311,674,651 ", 77.1 ,437,592
04068,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangsu-dong," 218,560,232 ", 76.7 ,308,415
04069,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 1,029,431,627 ", 152.3 ,730,2025
04070,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 56,903,256 ", 116.2 ,53,102
04071,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 331,073,488 ", 113.0 ,317,596
04072,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 528,941,628 ", 102.3 ,559,981
04073,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 465,572,093 ", 119.1 ,422,854
04074,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangsu-dong," 1,372,144,418 ", 95.0 ,1561,2483
04075,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangsu-dong," 823,803,953 ", 103.7 ,858,1549
04076,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangsu-dong," 615,589,767 ", 139.7 ,476,1202
04077,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangsu-dong," 761,727,674 ", 150.4 ,548,1453
04078,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 221,146,744 ", 93.0 ,257,409
04079,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 640,161,628 ", 147.3 ,469,1306
04080,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hajung-dong," 716,463,721 ", 150.7 ,514,1388
04081,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sangsu-dong," 170,709,767 ", 92.6 ,199,327
04082,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Dangin-dong," 214,680,465 ", 121.8 ,191,406
04083,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 593,604,418 ", 107.4 ,597,1098
04084,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 170,709,767 ", 114.8 ,161,321
04085,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hapjeong-dong," 726,809,767 ", 112.0 ,701,1358
04086,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 328,486,977 ", 125.5 ,283,616
04087,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinsu-dong," 323,313,953 ", 115.7 ,302,603
04088,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinsu-dong," 528,941,628 ", 109.4 ,522,1006
04089,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinsu-dong," 587,138,139 ", 157.0 ,404,1136
04090,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinsu-dong," 1,785,986,278 ", 112.2 ,1720,3415
04091,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hyeonseok-dong," 1,761,414,418 ", 136.6 ,1393,3353
04092,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Hyeonseok-dong," 1,422,581,395 ", 139.3 ,1104,2655
04093,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinjeong-dong," 988,047,441 ", 139.4 ,766,1849
04094,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Sinsu-dong," 1,665,713,487 ", 129.9 ,1385,3228
04095,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinsu-dong," 547,047,209 ", 137.5 ,430,1061
04096,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinsu-dong," 773,366,976 ", 89.8 ,930,1430
04097,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinsu-dong," 742,328,837 ", 116.8 ,687,1368
04098,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinsu-dong," 888,466,744 ", 152.4 ,630,1725
04099,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Changjeon-dong," 179,762,558 ", 160.3 ,121,333
04100,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Nogosan-dong," 214,680,465 ", 75.8 ,306,383
04101,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Nogosan-dong," 148,724,419 ", 73.3 ,219,276
04102,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Nogosan-dong," 192,695,116 ", 85.2 ,244,351
04103,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Nogosan-dong," 544,460,697 ", 81.3 ,723,1013
04104,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Nogosan-dong," 623,349,302 ", 71.9 ,937,1167
04105,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Daeheung-dong," 1,457,499,301 ", 137.1 ,1149,2732
04106,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Daeheung-dong," 980,287,906 ", 110.9 ,956,1833
04107,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Daeheung-dong," 157,777,209 ", 412.1 ,41,321
04108,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Nogosan-dong," 693,185,116 ", 93.5 ,801,1263
04109,IKEA Seoul - Goyang,STO522,STO522,,?????,???,????,Seoul,Mapo-gu,Nogosan-dong," 394,443,023 ", 84.1 ,507,705
04110,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Sinsu-dong," 393,149,767 ", 126.2 ,337,730
04111,IKEA Seoul - Goyang,STO522,STO522,,?????,???,???,Seoul,Mapo-gu,Daeheung-dong," 989,340,697 ", 154.6 ,691,1892
